"","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat","para","sig"
"425",-1.28029687618018,0.00598753454007848,0.378684934311534,-2.03625074521223,-1.53556975881543,-1.27121638690913,-1.01434822924517,-0.579671488839783,4000,0.999655606959805,"mu3[24]","sig"
"426",-0.652902923403332,0.00679406594061417,0.429694458914301,-1.51171664941146,-0.946361052099405,-0.651697277336585,-0.352606209926405,0.147952331724038,4000,1.00067270626144,"mu3[25]","nonsig"
"427",-0.22148530331477,0.0103473565266978,0.354909040832456,-0.967265409903823,-0.457291892634562,-0.184747155855941,0.0441353327171714,0.36198913109617,1176.45494212028,1.00131254086861,"mu3[26]","nonsig"
"428",-0.0359601793227799,0.00393887057671006,0.249116048620495,-0.588087613794313,-0.184854010170659,-0.0164004334979052,0.131583387072968,0.413527859206736,4000,0.999752103933546,"mu3[27]","nonsig"
"429",-1.2744251490342,0.00563313494301294,0.356270735740074,-2.00635856668212,-1.50771330274257,-1.25832161992291,-1.0248469273751,-0.623847703548637,4000,0.999786457737915,"mu3[28]","sig"
"430",-0.106288950299923,0.00862706577445014,0.295033311705518,-0.732164582896385,-0.288847401788769,-0.0838667164189697,0.0940805211091121,0.433782939711394,1169.54218150924,1.00182355466424,"mu3[29]","nonsig"
"431",-0.323687627393391,0.00489063232276426,0.309310746767496,-1.01353178801289,-0.521066274257451,-0.293789950247428,-0.0940408189492491,0.189553024010606,4000,1.00030939497291,"mu3[30]","nonsig"
"432",0.319150796438719,0.00895137003905969,0.253416852485709,-0.141098182580101,0.145434404018913,0.298983064567318,0.480705773416552,0.849939322893025,801.478660439113,1.00291429410087,"mu3[31]","nonsig"
"433",-0.0691523323412923,0.00380884569846926,0.240892553265955,-0.595746870459845,-0.204078973240725,-0.0645370301142308,0.0792760271565248,0.385534023683094,4000,1.00075784435361,"mu3[32]","nonsig"
"434",-0.166285746336596,0.00378184325734426,0.239184768939163,-0.677345909305169,-0.308637468534597,-0.153215804564102,-0.0105120840419349,0.279626117227967,4000,1.00069051527743,"mu3[33]","nonsig"
"435",-2.58349021610022,0.0130699039025689,0.437025807290968,-3.41101588041212,-2.88130402092039,-2.59695139248913,-2.29491279997421,-1.69019121434943,1118.0709885246,1.00062238503807,"mu3[34]","sig"
"436",-0.0711163770976342,0.00623411904375284,0.394280307657797,-0.935117940636261,-0.345809616168846,-0.0191786935143469,0.230464076317392,0.547209796433585,4000,1.00067641413711,"mu3[35]","nonsig"
"437",-0.761765994060054,0.00512546868283619,0.32416310227251,-1.45705848388283,-0.971751787854587,-0.735111075280301,-0.520245059225089,-0.202234335972071,4000,1.00041999909845,"mu3[36]","sig"
"438",0.100063575015918,0.00484066953936576,0.306150822891878,-0.557715725564243,-0.094254454558989,0.124115015059806,0.319099500853205,0.629717036816844,4000,1.00019309356748,"mu3[37]","nonsig"
"439",-0.2389014284315,0.00415641052022771,0.262874482692099,-0.805184359261987,-0.4033812313876,-0.216564738544181,-0.056975878306338,0.241165293365905,4000,1.0000996157933,"mu3[38]","nonsig"
"440",0.0407396592863767,0.00980616846069583,0.244997265495179,-0.415170428247796,-0.121659912898307,0.0264441665707397,0.19358676700844,0.559616579634504,624.200014842853,1.00610402588474,"mu3[39]","nonsig"
"441",-0.0811518669667761,0.00394734929325982,0.249652289739139,-0.625212238195838,-0.228834261272238,-0.0526273724422108,0.0846138879655716,0.347569770649407,4000,1.00034332635712,"mu3[40]","nonsig"
"442",-1.15285763072368,0.00540881096253886,0.34208324149821,-1.87620311278284,-1.37656130839107,-1.13095038995404,-0.90982654349683,-0.535561088954163,4000,1.00113608247895,"mu3[41]","sig"
"443",-0.162044297320606,0.00473004380967033,0.299154237418764,-0.824980176665571,-0.35800900044959,-0.128748987786062,0.0571615911031591,0.335298497225969,4000,1.00170024903005,"mu3[42]","nonsig"
"444",-0.717874848541172,0.0120298297991485,0.441596783182083,-1.6421748861208,-1.01612548687142,-0.682160608154624,-0.386890026154741,0.051067205094868,1347.51260519817,1.00047119331624,"mu3[43]","nonsig"
"445",-0.201958914365794,0.00518771487810787,0.328099897327273,-0.959084572964747,-0.380100868603723,-0.175566956077855,0.0147843844720381,0.378525910887161,4000,1.00022777920135,"mu3[44]","nonsig"
"446",-1.41372958090757,0.00580232510610622,0.366971261201476,-2.16178312867179,-1.65051826970545,-1.40106695701792,-1.16099841248495,-0.73085858352873,4000,1.00189158955095,"mu3[45]","sig"
"447",-0.495080120365414,0.00538606121403514,0.340644421068854,-1.23937013780629,-0.707471980663257,-0.46328006431265,-0.256495042371896,0.0902117966391972,4000,0.999513464264671,"mu3[46]","nonsig"
"448",-0.0392222692433926,0.0101733971577974,0.264361085649546,-0.537427068838195,-0.213234502060893,-0.0543002430487732,0.117422617763,0.535927936846696,675.24760899204,1.00386844092866,"mu3[47]","nonsig"
"449",-1.47204538410328,0.00648080822797036,0.409882301582922,-2.2727587640938,-1.74640019027617,-1.476637175127,-1.19423441811488,-0.664547475964722,4000,0.999982340267219,"mu3[48]","sig"
"450",-0.0315582564430922,0.00472794288117835,0.299021363034048,-0.689985336582646,-0.209479460543954,-0.0103899339349434,0.165313473357378,0.51690247168037,4000,1.00136209998449,"mu3[49]","nonsig"
"451",-1.92976012589804,0.00629880282646353,0.398371269278621,-2.7112110009693,-2.20800978150278,-1.92242425071053,-1.66691801004431,-1.16722154721665,4000,1.00004655366071,"mu3[50]","sig"
"452",-1.01977167295143,0.0177439539126506,0.474955073588691,-1.91190560756706,-1.35833548996677,-1.04186842094018,-0.695047269569578,-0.0618421574658825,716.480311928916,1.0023255129745,"mu3[51]","sig"
"453",-1.52508055255035,0.00648243546188552,0.409985216892077,-2.33411804526342,-1.80593308321666,-1.52741236182158,-1.2512281286906,-0.726011420965685,4000,0.999371908275374,"mu3[52]","sig"
"454",-1.68741866500172,0.0282751982345257,0.574816351990752,-2.80421092136586,-2.10142320294057,-1.67939853957127,-1.27080363272768,-0.606076668484133,413.282400619627,1.00629399512765,"mu3[53]","sig"
"455",-0.231690553993699,0.00577721955545961,0.253852970023252,-0.72762525016993,-0.3956005113723,-0.237886460093373,-0.0706620979179026,0.28513808659701,1930.75315229246,0.999373284795197,"mu3[54]","nonsig"
"456",0.0456412449442227,0.00388825176343169,0.245914633772207,-0.464339586306497,-0.102634352283638,0.056762942474321,0.207533832052911,0.517038373804868,4000,1.00335246282462,"mu3[55]","nonsig"
"457",0.621875253444935,0.00915293408558161,0.251433262147136,0.178736093663887,0.441397084412811,0.60101859577656,0.786723672534745,1.15552552021649,754.61388224509,1.0024232559251,"mu3[56]","sig"
"458",-0.560397296329947,0.020198897786281,0.445002723051056,-1.51432332947774,-0.874213689760848,-0.525324758946919,-0.218009900487327,0.172618875896854,485.366719043713,1.00440878048828,"mu3[57]","nonsig"
"459",-0.109607220041668,0.00404798131808508,0.256016817819188,-0.66958679951308,-0.259894071692043,-0.0887097493173233,0.0671358620817074,0.32984797200516,4000,1.0006039054695,"mu3[58]","nonsig"
"460",0.0583862938835507,0.00400282193722497,0.253160687794369,-0.483312300737625,-0.0939189269588307,0.0664718804953016,0.217908878943304,0.533309092442029,4000,1.00046491983363,"mu3[59]","nonsig"
"461",0.303704814935704,0.00600296216544444,0.246289009853898,-0.185432479799359,0.15149269983413,0.294652888768204,0.452246368333738,0.805143507785211,1683.28965043584,1.00223530754765,"mu3[60]","nonsig"
"462",0.143963470790044,0.00486143884743326,0.307464389270258,-0.529705199532483,-0.051154139801326,0.172491505011271,0.368023137395039,0.664937132271844,4000,0.999639921746385,"mu3[61]","nonsig"
"463",-0.54250249227305,0.00444927622876772,0.281396936443008,-1.16531663777137,-0.708108908636237,-0.523227262372054,-0.360615651258574,-0.0291358633618419,4000,1.00023281927402,"mu3[62]","sig"
"464",-0.0883682790465129,0.00415132796232165,0.262553033505641,-0.667235828109747,-0.24179969806267,-0.0656515443285482,0.0946162247359717,0.373945611963841,4000,1.00058570234877,"mu3[63]","nonsig"
"465",-0.297567683956441,0.00439663262875,0.27806746283727,-0.911813672222177,-0.471655636730653,-0.263352978447374,-0.100896054021741,0.163220432890395,4000,1.00161552724605,"mu3[64]","nonsig"
"466",-1.02172184867317,0.00560337500892567,0.354388552245429,-1.72996890517447,-1.25354772735339,-1.0142646197371,-0.76603708763125,-0.356589707226751,4000,1.00008504971178,"mu3[65]","sig"
"467",-0.232231964693236,0.00371002194687014,0.234642390426437,-0.712211476661858,-0.381739240617983,-0.22772240848221,-0.0743599888853915,0.223497283721804,4000,0.999684399563951,"mu3[66]","nonsig"
"468",0.0372901444554779,0.00495108578667501,0.313134159535592,-0.647339557903331,-0.167623296336856,0.0678929211706304,0.263222830941238,0.573929156329041,4000,0.999245330524706,"mu3[67]","nonsig"
"469",-0.423051690263472,0.00487890081820498,0.308568781271736,-1.0937599991688,-0.621957727379231,-0.399873432689031,-0.203960106798108,0.105892366974658,4000,1.00023511233333,"mu3[68]","nonsig"
"470",-1.05201471371712,0.013053247839858,0.416982860763044,-1.89447061024743,-1.3293360838498,-1.03544687993104,-0.758911598313004,-0.283074250373215,1020.46764886668,1.00167537679314,"mu3[69]","sig"
"471",-0.379277915926616,0.00454241677179145,0.287287661612205,-0.98911848591998,-0.559716530819548,-0.358477412229659,-0.174560832275044,0.12438848699269,4000,0.999572848679048,"mu3[70]","nonsig"
"472",-1.69596850767553,0.0105575681599219,0.387133117161622,-2.4577744091681,-1.95970176295649,-1.68947898979639,-1.42166053006482,-0.959802221804401,1344.59923892907,1.00064351430115,"mu3[71]","sig"
"473",-0.131256838892983,0.0053523603371445,0.338512990466467,-0.861411869699158,-0.355274737786683,-0.106006742438593,0.125570579192923,0.431199400832552,4000,1.00101699260096,"mu3[72]","nonsig"
"474",0.334043828655272,0.0127742259262527,0.280136012134753,-0.16074213339722,0.141427587157962,0.304611337279822,0.504423030339538,0.958381438878136,480.915415316227,1.00581323369945,"mu3[73]","nonsig"
"475",-1.72359289170233,0.00672315825628483,0.425209863192522,-2.55581174443112,-2.01975150745891,-1.71521697182783,-1.42511925911028,-0.910202877148271,4000,1.00033883307336,"mu3[74]","sig"
